game_date,batter,pitcher,events,description,launch_speed,launch_angle,home_team,away_team,p_throws,stand,pitch_type,release_speed,effective_speed
2025-03-28,630105,625643,,foul,75.0,-51,SD,ATL,R,L,CH,86.9,87.5
2025-03-28,630105,625643,,foul,78.4,59,SD,ATL,R,L,FF,95.0,95.0
2025-03-28,701538,625643,single,hit_into_play,95.9,15,SD,ATL,R,L,FF,97.3,97.3
2025-03-28,701538,625643,,called_strike,,,SD,ATL,R,L,FF,97.2,97.1
2025-03-28,592518,625643,strikeout,called_strike,,,SD,ATL,R,R,FF,98.1,98.1
2025-03-28,592518,625643,,ball,,,SD,ATL,R,R,SL,86.1,86.3
2025-03-28,592518,625643,,swinging_strike,,,SD,ATL,R,R,SL,84.8,85.2
2025-03-28,592518,625643,,called_strike,,,SD,ATL,R,R,FF,97.6,97.3
2025-03-28,592518,625643,,ball,,,SD,ATL,R,R,SL,83.4,83.7
2025-03-28,592518,625643,,ball,,,SD,ATL,R,R,SL,85.4,85.5
2025-03-28,650333,625643,field_out,hit_into_play,88.6,-7,SD,ATL,R,L,FF,95.0,94.9
2025-03-28,650333,625643,,foul,63.8,-21,SD,ATL,R,L,SL,82.2,82.3
2025-03-28,650333,625643,,foul,62.4,44,SD,ATL,R,L,CU,75.4,75.0
2025-03-28,650333,625643,,foul,66.9,35,SD,ATL,R,L,SL,81.7,81.9
2025-03-28,650333,625643,,called_strike,,,SD,ATL,R,L,FF,94.7,94.6
2025-03-28,650333,625643,,called_strike,,,SD,ATL,R,L,FF,94.2,94.1
2025-03-28,650333,625643,,ball,,,SD,ATL,R,L,CU,73.7,73.1
2025-03-28,650333,625643,,ball,,,SD,ATL,R,L,FF,91.2,90.9
2025-03-28,645277,656302,strikeout,swinging_strike,,,SD,ATL,R,L,FF,97.0,96.3
2025-03-28,645277,656302,,foul,50.3,-47,SD,ATL,R,L,SL,89.2,89.7
2025-03-28,645277,656302,,swinging_strike_blocked,,,SD,ATL,R,L,SL,87.8,87.9
2025-03-28,542303,656302,single,hit_into_play,89.5,1,SD,ATL,R,R,SI,97.5,96.9
2025-03-28,621566,656302,walk,ball,,,SD,ATL,R,L,KC,81.4,80.7
2025-03-28,621566,656302,,foul,86.3,-30,SD,ATL,R,L,SL,91.4,90.8
2025-03-28,621566,656302,,foul,28.7,39,SD,ATL,R,L,SL,90.3,90.8
2025-03-28,621566,656302,,ball,,,SD,ATL,R,L,FF,97.4,97.4
2025-03-28,621566,656302,,ball,,,SD,ATL,R,L,CH,77.5,77.7
2025-03-28,621566,656302,,blocked_ball,,,SD,ATL,R,L,SL,91.4,91.0
2025-03-28,621566,656302,,foul,78.5,6,SD,ATL,R,L,FF,97.6,97.1
2025-03-28,621566,656302,,called_strike,,,SD,ATL,R,L,KC,81.0,80.4
2025-03-28,663586,656302,walk,ball,,,SD,ATL,R,R,FF,98.0,97.3
2025-03-28,663586,656302,,ball,,,SD,ATL,R,R,SL,89.8,89.4
2025-03-28,663586,656302,,ball,,,SD,ATL,R,R,SL,89.3,89.2
2025-03-28,663586,656302,,ball,,,SD,ATL,R,R,KC,81.1,80.2
2025-03-28,595777,656302,single,hit_into_play,86.2,10,SD,ATL,R,L,FF,97.9,97.5
2025-03-28,595777,656302,,ball,,,SD,ATL,R,L,FF,97.9,97.7
2025-03-28,595777,656302,,ball,,,SD,ATL,R,L,SL,89.6,89.3
2025-03-28,595777,656302,,foul,76.7,-24,SD,ATL,R,L,FF,98.3,97.9
2025-03-28,595777,656302,,called_strike,,,SD,ATL,R,L,CH,78.9,78.8
2025-03-28,595777,656302,,ball,,,SD,ATL,R,L,KC,81.5,80.6
2025-03-28,595777,656302,,swinging_strike,,,SD,ATL,R,L,KC,82.2,81.3
2025-03-28,672284,656302,strikeout,swinging_strike,,,SD,ATL,R,L,SL,90.2,89.4
2025-03-28,672284,656302,,foul,,,SD,ATL,R,L,FF,97.9,96.9
2025-03-28,672284,656302,,ball,,,SD,ATL,R,L,SL,89.5,89.1
2025-03-28,672284,656302,,swinging_strike,,,SD,ATL,R,L,SL,88.4,87.8
2025-03-28,672284,656302,,ball,,,SD,ATL,R,L,CH,78.0,78.0
2025-03-28,672284,656302,,called_strike,,,SD,ATL,R,L,KC,78.7,78.0
2025-03-28,669397,656302,strikeout,called_strike,,,SD,ATL,R,R,FF,97.2,96.7
2025-03-28,669397,656302,,ball,,,SD,ATL,R,R,SL,90.2,90.0
2025-03-28,669397,656302,,ball,,,SD,ATL,R,R,SL,88.9,88.7
2025-03-28,669397,656302,,foul,75.9,8,SD,ATL,R,R,SI,95.1,94.9
2025-03-28,669397,656302,,called_strike,,,SD,ATL,R,R,FF,96.5,95.9
2025-03-28,665487,625643,field_out,hit_into_play,77.0,33,SD,ATL,R,R,FF,97.9,97.6
2025-03-28,665487,625643,,foul,,,SD,ATL,R,R,FF,97.9,97.3
2025-03-28,455117,625643,single,hit_into_play,102.2,10,SD,ATL,R,R,FF,97.8,97.7
2025-03-28,455117,625643,,called_strike,,,SD,ATL,R,R,FF,96.4,96.3
2025-03-28,455117,625643,,called_strike,,,SD,ATL,R,R,FF,98.0,97.8
2025-03-28,518792,625643,force_out,hit_into_play,66.5,-45,SD,ATL,R,L,SL,82.1,82.7
2025-03-28,518792,625643,,blocked_ball,,,SD,ATL,R,L,SL,85.6,85.5
2025-03-28,518792,625643,,called_strike,,,SD,ATL,R,L,FF,96.2,95.9
2025-03-28,518792,625643,,foul,73.3,68,SD,ATL,R,L,FF,96.1,95.4
2025-03-28,657757,625643,single,hit_into_play,102.4,11,SD,ATL,R,L,CH,85.3,85.7
2025-03-28,657757,625643,,called_strike,,,SD,ATL,R,L,FF,95.1,95.1
2025-03-28,593428,625643,force_out,hit_into_play,73.6,-18,SD,ATL,R,R,FF,95.4,94.8
2025-03-28,630105,625643,single,hit_into_play,100.1,10,SD,ATL,R,L,CU,72.7,72.1
2025-03-28,686948,656302,strikeout,swinging_strike,,,SD,ATL,R,L,SL,89.4,89.4
2025-03-28,686948,656302,,foul,75.2,-21,SD,ATL,R,L,CH,80.1,80.0
2025-03-28,686948,656302,,swinging_strike,,,SD,ATL,R,L,CH,79.8,79.5
2025-03-28,686948,656302,,called_strike,,,SD,ATL,R,L,SL,90.1,89.8
2025-03-28,686948,656302,,ball,,,SD,ATL,R,L,SL,89.2,88.6
2025-03-28,671739,656302,strikeout,swinging_strike,,,SD,ATL,R,L,SL,90.6,90.2
2025-03-28,671739,656302,,foul,95.3,48,SD,ATL,R,L,FF,98.3,97.7
2025-03-28,671739,656302,,foul,93.7,41,SD,ATL,R,L,FF,98.1,97.2
2025-03-28,645277,656302,field_out,hit_into_play,80.8,52,SD,ATL,R,L,SL,90.5,90.2
2025-03-28,645277,656302,,foul,66.5,44,SD,ATL,R,L,FF,98.1,
2025-03-28,645277,656302,,foul,81.8,56,SD,ATL,R,L,FF,97.2,97.2
2025-03-28,645277,656302,,ball,,,SD,ATL,R,L,SL,90.7,90.3
2025-03-28,645277,656302,,ball,,,SD,ATL,R,L,CH,80.4,79.9
2025-03-28,645277,656302,,ball,,,SD,ATL,R,L,CH,80.7,80.7
2025-03-28,645277,656302,,called_strike,,,SD,ATL,R,L,SL,89.0,88.7
2025-03-28,630105,625643,truncated_pa,blocked_ball,,,SD,ATL,R,L,SL,83.6,83.7
2025-03-28,630105,625643,,swinging_strike_blocked,,,SD,ATL,R,L,SL,83.2,83.1
2025-03-28,630105,625643,,called_strike,,,SD,ATL,R,L,FF,94.9,94.3
2025-03-28,701538,625643,single,hit_into_play,92.4,15,SD,ATL,R,L,FF,94.1,93.7
2025-03-28,701538,625643,,ball,,,SD,ATL,R,L,FF,95.1,94.7
2025-03-28,701538,625643,,ball,,,SD,ATL,R,L,CU,74.4,73.8
2025-03-28,592518,625643,field_out,hit_into_play,109.4,4,SD,ATL,R,R,FF,94.7,94.8
2025-03-28,592518,625643,,ball,,,SD,ATL,R,R,SL,84.3,84.4
2025-03-28,650333,625643,field_out,hit_into_play,88.6,-3,SD,ATL,R,L,FF,94.3,94.1
2025-03-28,650333,625643,,ball,,,SD,ATL,R,L,SL,82.5,82.4
2025-03-28,650333,625643,,ball,,,SD,ATL,R,L,CU,73.0,71.9
2025-03-28,650333,625643,,called_strike,,,SD,ATL,R,L,FF,92.5,91.7
2025-03-28,665487,625643,home_run,hit_into_play,110.6,23,SD,ATL,R,R,FF,92.7,92.2
2025-03-28,542303,656302,strikeout,swinging_strike,,,SD,ATL,R,R,FF,99.1,98.3
2025-03-28,542303,656302,,called_strike,,,SD,ATL,R,R,SI,97.2,96.7
2025-03-28,542303,656302,,foul,,,SD,ATL,R,R,SL,90.5,90.2
2025-03-28,542303,656302,,ball,,,SD,ATL,R,R,SL,91.2,91.1
2025-03-28,621566,656302,strikeout,swinging_strike,,,SD,ATL,R,L,SL,90.0,90.1
2025-03-28,621566,656302,,foul,,,SD,ATL,R,L,SL,90.5,90.7
2025-03-28,621566,656302,,ball,,,SD,ATL,R,L,SL,89.7,89.9
2025-03-28,621566,656302,,foul,86.5,55,SD,ATL,R,L,SL,89.6,89.3
2025-03-28,621566,656302,,ball,,,SD,ATL,R,L,SL,88.9,88.3
2025-03-28,621566,656302,,foul,77.7,50,SD,ATL,R,L,FF,98.1,97.3
2025-03-28,621566,656302,,called_strike,,,SD,ATL,R,L,SL,89.1,89.2
2025-03-28,621566,656302,,ball,,,SD,ATL,R,L,SL,89.7,90.0
2025-03-28,663586,656302,double,hit_into_play,110.7,14,SD,ATL,R,R,FF,98.5,98.0
2025-03-28,663586,656302,,ball,,,SD,ATL,R,R,SL,90.3,90.1
2025-03-28,663586,656302,,swinging_strike,,,SD,ATL,R,R,SL,90.9,90.1
2025-03-28,595777,656302,field_out,hit_into_play,89.4,36,SD,ATL,R,L,FF,98.5,97.6
2025-03-28,595777,656302,,called_strike,,,SD,ATL,R,L,FF,98.2,97.2
2025-03-28,595777,656302,,foul,,,SD,ATL,R,L,FF,98.4,97.8
2025-03-28,456781,687765,field_out,hit_into_play,68.4,-1,SEA,ATH,R,R,FC,92.3,92.3
2025-03-28,670156,687765,single,hit_into_play,99.5,-17,SEA,ATH,R,L,FC,93.3,93.5
2025-03-28,670156,687765,,ball,,,SEA,ATH,R,L,FC,94.1,94.5
2025-03-28,670156,687765,,ball,,,SEA,ATH,R,L,CU,82.9,82.1
2025-03-28,670156,687765,,called_strike,,,SEA,ATH,R,L,SI,95.2,95.9
2025-03-28,641598,687765,field_out,hit_into_play,76.7,29,SEA,ATH,R,R,FC,92.6,93.1
2025-03-28,641598,687765,,ball,,,SEA,ATH,R,R,SI,93.7,93.6
2025-03-28,641598,687765,,called_strike,,,SEA,ATH,R,R,FC,92.9,93.3
2025-03-28,641598,687765,,ball,,,SEA,ATH,R,R,SL,85.4,85.0
2025-03-28,668227,687765,strikeout,swinging_strike_blocked,,,SEA,ATH,R,R,SL,85.9,86.0
2025-03-28,668227,687765,,ball,,,SEA,ATH,R,R,CU,83.1,82.8
2025-03-28,668227,687765,,foul,72.7,-40,SEA,ATH,R,R,FC,93.3,93.9
2025-03-28,668227,687765,,ball,,,SEA,ATH,R,R,SL,85.0,85.2
2025-03-28,668227,687765,,foul,74.8,53,SEA,ATH,R,R,FC,94.0,94.1
2025-03-28,668227,687765,,called_strike,,,SEA,ATH,R,R,FC,93.1,93.6
2025-03-28,691777,672841,field_out,hit_into_play,58.0,-81,SEA,ATH,R,R,SI,96.2,96.7
2025-03-28,649966,672841,home_run,hit_into_play,103.1,24,SEA,ATH,R,R,SL,84.6,84.8
2025-03-28,649966,672841,,called_strike,,,SEA,ATH,R,R,SL,86.4,86.7
2025-03-28,609280,672841,field_out,hit_into_play,82.9,75,SEA,ATH,R,R,SI,95.6,95.8
2025-03-28,609280,672841,,ball,,,SEA,ATH,R,R,SL,85.3,85.2
2025-03-28,609280,672841,,foul,66.7,29,SEA,ATH,R,R,SL,85.2,85.3
2025-03-28,609280,672841,,ball,,,SEA,ATH,R,R,FC,91.2,91.8
2025-03-28,691016,672841,field_out,hit_into_play,95.6,24,SEA,ATH,R,L,SI,95.1,95.4
2025-03-28,663728,687765,strikeout,swinging_strike,,,SEA,ATH,R,L,FC,93.8,94.4
2025-03-28,663728,687765,,foul,75.7,-26,SEA,ATH,R,L,FC,92.9,93.4
2025-03-28,663728,687765,,foul,,,SEA,ATH,R,L,FC,92.0,92.3
2025-03-28,663728,687765,,blocked_ball,,,SEA,ATH,R,L,FC,92.2,92.5
2025-03-28,663728,687765,,ball,,,SEA,ATH,R,L,FC,92.5,92.9
2025-03-28,677594,687765,single,hit_into_play,84.6,9,SEA,ATH,R,R,FC,94.3,94.4
2025-03-28,677594,687765,,called_strike,,,SEA,ATH,R,R,FC,94.0,94.2
2025-03-28,677594,687765,,ball,,,SEA,ATH,R,R,FC,94.3,94.5
2025-03-28,677594,687765,,swinging_strike,,,SEA,ATH,R,R,FC,95.0,95.5
2025-03-28,645302,687765,field_out,hit_into_play,87.8,-18,SEA,ATH,R,R,FC,94.0,94.7
2025-03-28,645302,687765,,foul,71.9,52,SEA,ATH,R,R,FC,94.1,94.8
2025-03-28,641487,687765,field_out,hit_into_play,81.4,-13,SEA,ATH,R,L,CU,82.6,82.2
2025-03-28,641487,687765,,ball,,,SEA,ATH,R,L,FC,94.3,94.5
2025-03-28,641487,687765,,foul,70.9,-46,SEA,ATH,R,L,FC,93.2,93.6
2025-03-28,641487,687765,,swinging_strike,,,SEA,ATH,R,L,FC,92.8,93.3
2025-03-28,641487,687765,,ball,,,SEA,ATH,R,L,SI,94.0,94.6
2025-03-28,669127,672841,force_out,hit_into_play,90.3,-7,SEA,ATH,R,R,FC,91.9,92.5
2025-03-28,669127,672841,,called_strike,,,SEA,ATH,R,R,FC,91.9,92.6
2025-03-28,669127,672841,,ball,,,SEA,ATH,R,R,SI,96.3,96.7
2025-03-28,669127,672841,,ball,,,SEA,ATH,R,R,FC,92.7,93.4
2025-03-28,668709,672841,single,hit_into_play,103.2,-1,SEA,ATH,R,L,FC,91.3,92.0
2025-03-28,668709,672841,,called_strike,,,SEA,ATH,R,L,FC,92.6,93.0
2025-03-28,668709,672841,,ball,,,SEA,ATH,R,L,FC,93.3,94.0
2025-03-28,667670,672841,single,hit_into_play,95.1,3,SEA,ATH,R,R,SL,88.4,88.6
2025-03-28,667670,672841,,swinging_strike,,,SEA,ATH,R,R,FC,92.6,93.3
2025-03-28,671732,642048,field_out,hit_into_play,99.8,50,SEA,ATH,L,L,SI,89.7,90.4
2025-03-28,671732,642048,,ball,,,SEA,ATH,L,L,ST,78.9,79.8
2025-03-28,671732,642048,,called_strike,,,SEA,ATH,L,L,ST,78.3,78.7
2025-03-28,671732,642048,,foul,62.8,-43,SEA,ATH,L,L,SI,89.2,89.7
2025-03-28,671732,642048,,ball,,,SEA,ATH,L,L,ST,80.5,80.9
2025-03-28,805779,642048,field_out,hit_into_play,94.3,-21,SEA,ATH,L,R,SI,90.5,91.2
2025-03-28,691777,642048,home_run,hit_into_play,108.7,26,SEA,ATH,L,R,CH,84.2,84.5
2025-03-28,691777,642048,,called_strike,,,SEA,ATH,L,R,CH,83.0,83.6
2025-03-28,691777,642048,,called_strike,,,SEA,ATH,L,R,CH,87.8,88.3
2025-03-28,670042,519008,strikeout,swinging_strike,,,SEA,ATH,L,L,ST,78.2,77.0
2025-03-28,670042,519008,,swinging_strike,,,SEA,ATH,L,L,SI,87.5,86.0
2025-03-28,670042,519008,,called_strike,,,SEA,ATH,L,L,ST,79.1,78.1
2025-03-28,456781,686993,strikeout,swinging_strike,,,SEA,ATH,R,R,FC,86.3,86.4
2025-03-28,456781,686993,,foul,74.9,48,SEA,ATH,R,R,FF,93.2,93.2
2025-03-28,456781,686993,,swinging_strike,,,SEA,ATH,R,R,FF,93.2,93.0
2025-03-28,593871,686993,force_out,hit_into_play,94.6,-23,SEA,ATH,R,L,FF,93.6,93.8
2025-03-28,593871,686993,,ball,,,SEA,ATH,R,L,FF,92.9,92.8
2025-03-28,593871,686993,,blocked_ball,,,SEA,ATH,R,L,ST,81.8,81.8
2025-03-28,593871,686993,,blocked_ball,,,SEA,ATH,R,L,ST,81.3,81.3
2025-03-28,593871,686993,,foul,89.3,82,SEA,ATH,R,L,FF,93.6,93.3
2025-03-28,593871,686993,,foul,89.1,49,SEA,ATH,R,L,FF,93.7,93.5
2025-03-28,593871,686993,,foul,90.9,25,SEA,ATH,R,L,FC,86.9,86.8
2025-03-28,593871,686993,,called_strike,,,SEA,ATH,R,L,FF,93.0,92.5
2025-03-28,641598,686993,walk,ball,,,SEA,ATH,R,R,FF,94.0,93.9
2025-03-28,641598,686993,,called_strike,,,SEA,ATH,R,R,FF,93.6,93.5
2025-03-28,641598,686993,,ball,,,SEA,ATH,R,R,FC,88.4,88.3
2025-03-28,641598,686993,,called_strike,,,SEA,ATH,R,R,FC,87.5,87.4
2025-03-28,641598,686993,,ball,,,SEA,ATH,R,R,FF,94.6,94.2
2025-03-28,641598,686993,,ball,,,SEA,ATH,R,R,FC,86.6,86.6
2025-03-28,668227,686993,walk,ball,,,SEA,ATH,R,R,FF,93.5,93.3
2025-03-28,668227,686993,,ball,,,SEA,ATH,R,R,FF,92.9,93.0
2025-03-28,668227,686993,,ball,,,SEA,ATH,R,R,FC,84.6,84.6
2025-03-28,668227,686993,,called_strike,,,SEA,ATH,R,R,FF,92.6,92.2
2025-03-28,668227,686993,,ball,,,SEA,ATH,R,R,FF,93.2,93.0
2025-03-28,570482,642048,field_out,hit_into_play,70.7,29,SEA,ATH,L,R,CH,85.1,85.4
2025-03-28,570482,642048,,ball,,,SEA,ATH,L,R,FF,89.9,90.1
2025-03-28,570482,642048,,called_strike,,,SEA,ATH,L,R,SI,90.4,90.6
2025-03-28,609280,642048,walk,ball,,,SEA,ATH,L,R,CH,84.5,84.8
2025-03-28,609280,642048,,foul,68.1,-69,SEA,ATH,L,R,SI,90.8,91.1
2025-03-28,609280,642048,,ball,,,SEA,ATH,L,R,CH,84.5,84.6
2025-03-28,609280,642048,,ball,,,SEA,ATH,L,R,CH,84.6,84.7
2025-03-28,609280,642048,,ball,,,SEA,ATH,L,R,FF,90.3,90.6
2025-03-28,609280,642048,,swinging_strike,,,SEA,ATH,L,R,CH,85.8,86.2
2025-03-28,691016,642048,double,hit_into_play,102.8,13,SEA,ATH,L,L,SI,91.3,91.8
2025-03-28,669127,642048,single,hit_into_play,87.5,20,SEA,ATH,L,R,CH,86.0,86.7
2025-03-28,669127,642048,,swinging_strike,,,SEA,ATH,L,R,CH,85.2,85.5
2025-03-28,669127,642048,,ball,,,SEA,ATH,L,R,SI,91.7,92.1
2025-03-28,668709,642048,single,hit_into_play,40.3,26,SEA,ATH,L,L,SI,91.0,91.2
2025-03-28,668709,642048,,ball,,,SEA,ATH,L,L,ST,80.3,80.8
2025-03-28,668709,642048,,called_strike,,,SEA,ATH,L,L,SI,90.7,91.1
2025-03-28,668709,642048,,ball,,,SEA,ATH,L,L,SI,92.4,92.7
2025-03-28,668709,642048,,foul,87.7,-34,SEA,ATH,L,L,SI,90.3,91.0
2025-03-28,668709,642048,,ball,,,SEA,ATH,L,L,SI,90.8,91.4
2025-03-28,667670,660825,strikeout,swinging_strike,,,SEA,ATH,R,R,FF,92.8,92.5
2025-03-28,667670,660825,,foul,81.3,36,SEA,ATH,R,R,FF,94.4,93.9
2025-03-28,667670,660825,,blocked_ball,,,SEA,ATH,R,R,SL,84.2,83.1
2025-03-28,667670,660825,,foul,82.7,73,SEA,ATH,R,R,FF,91.3,90.3
2025-03-28,667670,660825,,ball,,,SEA,ATH,R,R,FF,94.0,92.7
2025-03-28,667670,660825,,called_strike,,,SEA,ATH,R,R,SL,82.5,81.3
2025-03-28,671732,660825,walk,ball,,,SEA,ATH,R,L,FF,93.1,91.9
2025-03-28,671732,660825,,ball,,,SEA,ATH,R,L,SI,91.9,91.2
2025-03-28,671732,660825,,ball,,,SEA,ATH,R,L,SL,87.8,87.0
2025-03-28,671732,660825,,ball,,,SEA,ATH,R,L,SL,80.7,79.5
2025-03-28,805779,660825,single,hit_into_play,84.6,-9,SEA,ATH,R,R,SI,93.1,92.3
2025-03-28,805779,660825,,ball,,,SEA,ATH,R,R,SL,83.9,82.8
2025-03-28,691777,660825,field_out,hit_into_play,93.8,53,SEA,ATH,R,R,FF,93.6,93.1
2025-03-28,691777,660825,,foul,81.0,57,SEA,ATH,R,R,FF,93.7,92.7
2025-03-28,691777,660825,,called_strike,,,SEA,ATH,R,R,FF,93.6,92.7
2025-03-28,691777,660825,,called_strike,,,SEA,ATH,R,R,FF,92.6,91.5
2025-03-28,691777,660825,,ball,,,SEA,ATH,R,R,FF,92.5,91.4
2025-03-28,691777,660825,,ball,,,SEA,ATH,R,R,SL,81.2,80.4
2025-03-28,691777,660825,,ball,,,SEA,ATH,R,R,SI,92.2,91.5
2025-03-28,663728,605488,strikeout,swinging_strike,,,SEA,ATH,L,R,CH,79.9,79.8
2025-03-28,663728,605488,,foul,99.0,67,SEA,ATH,L,R,FF,88.7,88.8
2025-03-28,663728,605488,,ball,,,SEA,ATH,L,R,FF,89.6,89.9
2025-03-28,663728,605488,,swinging_strike,,,SEA,ATH,L,R,CH,79.1,79.1
2025-03-28,663728,605488,,ball,,,SEA,ATH,L,R,CH,78.5,78.2
2025-03-28,677594,605488,strikeout,swinging_strike,,,SEA,ATH,L,R,CH,79.0,78.7
2025-03-28,677594,605488,,foul,75.3,19,SEA,ATH,L,R,FF,89.3,89.3
2025-03-28,677594,605488,,ball,,,SEA,ATH,L,R,FF,89.4,89.1
2025-03-28,677594,605488,,called_strike,,,SEA,ATH,L,R,FF,90.6,90.5
2025-03-28,677594,605488,,ball,,,SEA,ATH,L,R,FC,85.4,85.4
2025-03-28,677594,605488,,foul,73.8,-13,SEA,ATH,L,R,FC,86.4,86.4
2025-03-28,645302,605488,field_out,hit_into_play,67.7,-13,SEA,ATH,L,R,CH,80.0,79.7
2025-03-28,645302,605488,,ball,,,SEA,ATH,L,R,CH,80.5,80.3
2025-03-28,645302,605488,,foul,67.8,59,SEA,ATH,L,R,FF,88.9,89.0
2025-03-28,645302,605488,,foul_bunt,,,SEA,ATH,L,R,CH,80.5,80.4
2025-03-28,570482,666619,field_out,hit_into_play,103.5,16,SEA,ATH,R,R,SL,90.5,91.2
2025-03-28,570482,666619,,ball,,,SEA,ATH,R,R,SL,89.3,89.8
2025-03-28,570482,666619,,swinging_strike,,,SEA,ATH,R,R,SI,98.9,99.0
2025-03-28,570482,666619,,foul,52.8,-24,SEA,ATH,R,R,SI,97.9,98.1
2025-03-28,664913,666619,walk,ball,,,SEA,ATH,R,L,SL,88.4,89.7
2025-03-28,664913,666619,,foul,82.0,-20,SEA,ATH,R,L,SI,98.5,99.1
2025-03-28,664913,666619,,ball,,,SEA,ATH,R,L,SL,89.7,90.9
2025-03-28,664913,666619,,ball,,,SEA,ATH,R,L,SI,99.0,99.3
2025-03-28,664913,666619,,foul,69.1,27,SEA,ATH,R,L,SL,89.5,90.5
2025-03-28,664913,666619,,ball,,,SEA,ATH,R,L,SL,88.8,89.4
2025-03-28,691016,666619,single,hit_into_play,89.3,-10,SEA,ATH,R,L,SI,98.3,98.6
2025-03-28,669127,666619,field_out,hit_into_play,66.6,-28,SEA,ATH,R,R,SL,89.3,89.7
2025-03-28,641487,605488,field_out,hit_into_play,96.9,17,SEA,ATH,L,L,SL,85.6,85.6
2025-03-28,641487,605488,,foul,73.4,17,SEA,ATH,L,L,FF,90.7,90.6
2025-03-28,641487,605488,,foul,70.2,62,SEA,ATH,L,L,FF,90.2,90.2
2025-03-28,641487,605488,,swinging_strike,,,SEA,ATH,L,L,FF,90.1,90.1
2025-03-28,641487,605488,,ball,,,SEA,ATH,L,L,FF,89.6,89.4
2025-03-28,641487,605488,,called_strike,,,SEA,ATH,L,L,FF,88.3,88.5
2025-03-28,641487,605488,,ball,,,SEA,ATH,L,L,FF,90.4,90.6
2025-03-28,664238,605488,single,hit_into_play,75.7,21,SEA,ATH,L,R,CH,80.1,80.2
2025-03-28,664238,605488,,ball,,,SEA,ATH,L,R,FF,87.4,87.4
2025-03-28,664238,605488,,called_strike,,,SEA,ATH,L,R,SL,85.1,85.0
2025-03-28,456781,605488,strikeout,swinging_strike,,,SEA,ATH,L,R,CH,77.9,77.6
2025-03-28,456781,605488,,ball,,,SEA,ATH,L,R,CH,80.1,79.9
2025-03-28,456781,605488,,ball,,,SEA,ATH,L,R,CH,79.5,79.4
2025-03-28,456781,605488,,foul,97.2,66,SEA,ATH,L,R,SL,85.4,85.6
2025-03-28,456781,605488,,called_strike,,,SEA,ATH,L,R,FF,88.9,89.0
2025-03-28,593871,605488,single,hit_into_play,72.1,21,SEA,ATH,L,R,FF,89.7,89.3
2025-03-28,593871,605488,,ball,,,SEA,ATH,L,R,CH,79.7,79.3
2025-03-28,593871,605488,,swinging_strike,,,SEA,ATH,L,R,CH,79.9,79.4
2025-03-28,593871,605488,,foul,71.6,74,SEA,ATH,L,R,SL,83.7,83.4
2025-03-28,641598,605488,single,hit_into_play,103.8,10,SEA,ATH,L,R,FF,88.7,88.7
2025-03-28,668709,622491,field_out,hit_into_play,76.8,8,SEA,ATH,R,L,CH,86.5,85.0
2025-03-28,668709,622491,,foul,71.2,33,SEA,ATH,R,L,FF,94.4,92.5
2025-03-28,668709,622491,,ball,,,SEA,ATH,R,L,CH,87.6,85.9
2025-03-28,668709,622491,,ball,,,SEA,ATH,R,L,SL,83.9,82.9
2025-03-28,668709,622491,,foul,91.1,-17,SEA,ATH,R,L,SL,85.4,84.5
2025-03-28,668709,622491,,ball,,,SEA,ATH,R,L,FF,94.0,92.2
2025-03-28,668709,622491,,foul,,,SEA,ATH,R,L,FF,94.1,92.2
2025-03-28,667670,622491,home_run,hit_into_play,102.8,30,SEA,ATH,R,R,FF,94.3,92.3
2025-03-28,667670,622491,,swinging_strike,,,SEA,ATH,R,R,SL,85.3,84.2
2025-03-28,667670,622491,,blocked_ball,,,SEA,ATH,R,R,SL,85.4,84.3
2025-03-28,671732,622491,double,hit_into_play,111.1,16,SEA,ATH,R,L,SI,95.0,93.2
2025-03-28,671732,622491,,ball,,,SEA,ATH,R,L,FF,94.6,92.8
2025-03-28,671732,622491,,ball,,,SEA,ATH,R,L,FF,93.3,91.5
2025-03-28,671732,622491,,called_strike,,,SEA,ATH,R,L,CH,86.4,84.6
2025-03-28,805779,622491,field_out,hit_into_play,56.1,-19,SEA,ATH,R,R,SL,85.0,83.8
2025-03-28,805779,622491,,foul,,,SEA,ATH,R,R,CH,86.1,84.2
2025-03-28,805779,622491,,ball,,,SEA,ATH,R,R,SI,92.9,91.0
2025-03-28,805779,622491,,called_strike,,,SEA,ATH,R,R,SI,93.1,91.5
2025-03-28,691777,622491,field_out,hit_into_play,85.5,-35,SEA,ATH,R,R,SL,81.8,80.6
2025-03-28,668227,605488,strikeout,foul_tip,,,SEA,ATH,L,R,FF,91.8,91.7
2025-03-28,668227,605488,,ball,,,SEA,ATH,L,R,FF,90.5,90.3
2025-03-28,668227,605488,,swinging_strike,,,SEA,ATH,L,R,SL,85.9,85.9
2025-03-28,668227,605488,,ball,,,SEA,ATH,L,R,FF,90.9,90.9
2025-03-28,668227,605488,,called_strike,,,SEA,ATH,L,R,FF,89.6,89.6
2025-03-28,663728,605488,field_out,hit_into_play,87.9,1,SEA,ATH,L,R,FF,89.5,89.8
2025-03-28,663728,605488,,ball,,,SEA,ATH,L,R,FC,86.0,86.2
2025-03-28,677594,605488,strikeout,swinging_strike,,,SEA,ATH,L,R,CH,79.8,79.7
2025-03-28,677594,605488,,foul,72.2,35,SEA,ATH,L,R,FF,89.8,89.8
