IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
25878,2025,Corbin Carroll,ARI,24,2,7,10,1,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0.143,1,1,4,0,31,11,20,0,0,0,0.1,0.1,1.0,0.4,0.286,0.686,0.143,0.167,0.01,0.667,0.16699999999999998,0.16699999999999998,0.0,0.0,0.0,0.0,0.34,0.3,1,0.2,0.7,0.3,-0.1,1.2,0.1,$1.0,0.1,122,-0.05,-0.13,0.08,0.07,0.01,0.64,,0,-0.01,-0.08,0.677,92.3,0.09699999999999999,86.7,0.129,88.0,0.065,79.5,0.032,80.0,,,,,,,0.6,0.3,-0.2,-0.3,0.0,,,3.0,9.27,-6.16,-12.75,-4.34,,,0.353,0.7140000000000001,0.516,0.5,0.9,0.75,0.452,0.8,0.129,0.0,0.32299999999999995,,0.032,,,0.32299999999999995,0.19399999999999998,0.065,,,0.065,,,,93.1,,87.0,,,92.0,87.2,79.7,,,83.9,,,-3.1,,3.4,,,0.6,-1.7,6.2,,,-1.1,,,10.1,,5.6,,,6.3,2.4,-4.0,,,3.2,,,0.0,,0.0,,,0.6,0.0,-0.3,,,-0.1,,,-0.12,,-4.34,,,6.11,0.23,-12.75,,,-4.34,,,0.313,0.733,0.516,0.4,0.909,0.75,0.484,17.4,0.6,0.0,,24 - 24,0.2,0.0,,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.0,0.5,0.5,0.2,0.032,,0.065,0.32299999999999995,0.129,0.032,,,0.226,0.19399999999999998,,79.7,,79.7,92.6,93.1,92.3,,,91.0,87.3,,-10.2,,6.9,-4.5,0.2,-6.6,,,5.6,-1.7,,0.0,,-6.1,9.0,5.5,2.9,,,3.4,0.4,,0.0,,-0.3,-0.5,0.0,-0.1,,,1.1,0.0,,-4.34,,-12.75,-4.93,-0.12,-5.17,,,15.17,0.23,,0.375,0.667,0.516,0.5,0.9,0.75,0.484,17.4,,64,94,40,128,75,91,61.0,3.42,36.0,48.0,0.0,81.0,96.0,138.0,0.0,106.0,145.0,97.9,16.1,1,0.16699999999999998,115.7,4,0.667,6,0.129,0.258,0.341,0.544,0.484,0.1
24816,2025,Andy Pages,LAD,24,4,11,15,2,1,1,0,0,1,0,3,0,6,1,0,0,0,0,0,0.182,2,1,2,0,76,31,45,0,0,0,0.2,0.4,0.5,0.4,0.273,0.673,0.091,0.4,0.02,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.329,0.3,2,0.3,0.5,0.4,0.0,1.3,0.1,$1.1,0.8,118,-0.17,-0.3,0.13,-0.55,-0.06,1.03,,0,-0.05,-0.11,0.5660000000000001,95.1,0.21100000000000002,87.8,0.053,87.8,0.053,83.0,0.079,82.5,0.039,82.7,,,,,0.0,0.8,-0.3,0.1,0.0,-0.3,,-0.03,4.72,-6.48,1.92,0.45,-9.84,,0.29600000000000004,0.682,0.408,0.688,0.867,0.774,0.289,0.467,0.092,-0.1,0.474,,0.039,0.039,,0.092,0.237,0.013000000000000001,0.026000000000000002,,0.079,,,,95.4,,87.7,82.6,,93.7,87.3,81.4,85.3,,82.5,,,-0.5,,-1.6,7.5,,-9.4,0.5,-4.2,1.2,,-2.9,,,10.1,,4.7,5.4,,3.5,1.1,-7.8,-1.4,,5.1,,,-0.2,,-0.2,-0.3,,0.1,0.7,-0.1,0.2,,0.0,,,-0.45,,-6.49,-9.84,,2.08,3.64,-5.17,8.24,,0.45,,,0.27899999999999997,0.5760000000000001,0.408,0.75,0.789,0.774,0.434,16.7,0.5,-0.1,,24 - 24,0.3,0.1,,0.2,0.4,0.4,0.4,0.6,0.0,0.6,0.079,,0.039,0.461,0.066,0.039,,,0.079,0.237,,82.7,,84.2,96.0,89.2,82.7,,,93.9,87.5,,-2.7,,-0.1,-0.6,-1.2,6.9,,,-8.9,1.0,,2.8,,-5.9,8.8,4.5,3.6,,,2.0,-0.6,,0.0,,0.1,-0.1,-0.2,-0.3,,,0.1,0.7,,0.45,,3.77,-0.38,-4.42,-9.84,,,2.43,3.64,,0.273,0.594,0.408,0.75,0.789,0.774,0.42100000000000004,16.7,,82,189,159,128,72,58,147.0,2.05,87.0,58.0,0.0,49.0,115.0,166.0,221.0,127.0,0.0,86.8,8.1,0,0.0,101.2,2,0.4,5,0.184,0.276,0.19,0.217,0.323,0.1
12856,2025,George Springer,TOR,35,2,7,8,2,2,0,0,0,1,0,1,0,3,0,0,0,0,1,0,0.286,1,1,2,0,30,11,19,0,0,0,0.125,0.375,0.33,0.375,0.286,0.661,0.0,0.5,0.01,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.308,0.0,1,0.0,0.2,0.2,0.0,0.6,0.1,$0.5,6.0,100,0.05,-0.06,0.11,-0.37,-0.04,0.55,,0,0.05,0.04,0.36700000000000005,95.0,0.3,85.6,0.1,87.7,0.2,80.0,0.033,86.0,,,,,,,0.3,-0.5,-0.1,0.5,-0.2,,,2.31,-5.58,-2.61,8.94,-19.6,,,0.083,0.667,0.433,0.0,0.75,0.6920000000000001,0.6,0.625,0.133,0.2,0.1,,0.133,,,0.267,0.267,0.2,,,0.033,,,,96.4,,87.4,,,94.4,85.5,80.2,,,86.3,,,-2.3,,-0.2,,,-7.6,3.6,5.6,,,-8.9,,,8.0,,4.1,,,3.5,2.2,-1.8,,,4.2,,,0.2,,-0.1,,,0.1,-0.4,0.5,,,-0.2,,,5.53,,-3.31,,,0.63,-5.59,8.94,,,-19.6,,,0.091,0.632,0.433,0.0,0.75,0.6920000000000001,0.633,18.0,0.2,0.2,,35 - 35,0.2,0.0,,0.25,0.75,0.0,0.0,0.75,0.25,0.5,0.033,,0.2,0.067,0.067,,,,0.3,0.33299999999999996,,86.0,,79.9,95.5,87.4,,,,94.5,85.5,,-8.1,,6.8,-0.5,-0.1,,,,-6.5,4.0,,2.7,,-3.7,7.5,2.8,,,,2.5,1.1,,-0.2,,0.5,0.0,0.0,,,,0.2,-0.5,,-19.6,,8.94,-1.38,-2.28,,,,2.71,-5.34,,0.16699999999999998,0.611,0.433,0.0,0.818,0.6920000000000001,0.6,18.0,,124,133,160,123,72,0,189.0,2.99,58.0,62.0,0.0,57.0,226.0,0.0,0.0,163.0,64.0,94.4,16.3,1,0.25,109.1,2,0.5,4,0.2,0.33299999999999996,0.315,0.612,0.429,0.1
18314,2025,Dansby Swanson,CHC,31,4,14,16,3,2,1,0,0,2,1,2,0,4,0,0,0,0,1,0,0.214,3,4,3,0,64,25,39,0,0,0,0.125,0.25,0.5,0.313,0.286,0.598,0.071,0.3,0.0075,0.3,0.3,0.4,0.0,0.0,0.0,0.0,0.276,-0.4,1,-0.3,0.1,0.5,0.2,0.7,0.1,$0.6,6.2,82,-0.04,-0.24,0.2,-0.44,-0.04,0.85,,0,0.01,-0.05,0.5589999999999999,94.5,0.18600000000000003,85.2,0.136,90.8,0.034,78.5,0.017,89.0,0.068,87.3,,,0.078,,-1.7,-0.3,0.6,0.4,0.3,0.2,,-5.02,-3.01,7.56,20.67,27.58,4.09,,0.27,0.741,0.469,0.6,0.7,0.667,0.42200000000000004,0.688,0.156,0.2,0.484,,0.094,0.078,,0.109,0.188,0.031,,,0.016,,,,94.7,,91.3,86.7,,93.8,85.8,78.5,,,89.0,,,-3.7,,2.0,-5.0,,-9.3,1.6,5.6,,,-10.9,,,10.1,,4.8,-0.3,,6.1,2.1,-10.6,,,0.5,,,-1.2,,-0.2,0.4,,-0.4,0.3,0.4,,,0.3,,,-3.94,,-3.7,7.14,,-5.28,2.52,20.67,,,27.58,,,0.265,0.7,0.469,0.556,0.7140000000000001,0.667,0.469,18.5,0.3,0.2,,31 - 31,-0.2,0.1,,0.5,0.3,0.2,0.0,0.4,0.6,0.375,0.016,,0.031,0.484,0.109,0.078,,,0.094,0.188,,89.0,,78.6,94.9,91.1,86.8,,,94.0,85.8,,-10.8,,6.2,-3.2,1.8,-4.4,,,-9.2,2.3,,-1.1,,-12.7,8.6,3.5,-2.3,,,4.0,0.3,,0.3,,0.4,-1.7,0.2,0.4,,,-0.3,0.3,,27.58,,20.67,-5.59,3.38,7.14,,,-5.25,2.52,,0.25,0.688,0.469,0.5,0.727,0.667,0.5,18.5,,96,118,100,100,75,46,110.0,1.54,65.0,115.0,0.0,122.0,86.0,83.0,0.0,84.0,174.0,89.6,19.0,0,0.0,106.4,4,0.4,10,0.141,0.297,0.307,0.463,0.378,0.1
2967,2025,Tommy Pham,PIT,37,2,8,10,1,0,1,0,0,1,0,1,0,2,1,0,0,0,2,0,0.125,5,1,0,1,41,14,27,1,0,0,0.1,0.2,0.5,0.3,0.25,0.55,0.125,0.167,0.05,0.0,0.833,0.16699999999999998,1.0,0.0,0.2,0.0,0.268,-0.3,1,-0.3,0.4,0.3,-0.1,0.7,0.1,$0.6,7.5,71,0.14,-0.11,0.25,1.07,0.11,1.26,,0,0.09,0.02,0.537,96.7,0.317,83.7,0.049,86.0,,,0.098,88.8,,,,,,,0.6,0.0,-0.1,,0.2,,,2.53,0.1,-4.89,,6.19,,,0.2,0.47600000000000003,0.341,0.5,1.0,0.857,0.512,0.8,0.049,0.4,0.268,,0.049,,,0.268,0.317,,,,0.098,,,,96.5,,86.2,,,96.7,83.7,,,,88.8,,,-4.8,,0.7,,,-12.7,2.7,,,,-11.2,,,9.5,,2.7,,,4.7,0.5,,,,0.8,,,0.4,,-0.1,,,0.2,0.0,,,,0.2,,,3.58,,-4.89,,,1.48,0.31,,,,6.19,,,0.11800000000000001,0.5,0.341,0.0,1.0,0.857,0.585,18.2,0.3,0.4,,37 - 37,0.1,0.0,,0.667,0.16699999999999998,0.16699999999999998,0.33299999999999996,0.667,0.0,0.3,0.098,,0.024,0.268,0.049,,,,0.268,0.293,,88.9,,82.5,96.6,86.3,,,,96.8,83.9,,-10.5,,-9.4,-4.3,1.8,,,,-12.1,4.7,,-0.9,,-1.3,8.3,1.3,,,,3.3,-1.1,,0.2,,0.0,0.4,-0.1,,,,0.2,0.1,,6.19,,-4.34,3.58,-4.89,,,,1.48,0.7,,0.11800000000000001,0.5,0.341,0.0,1.0,0.857,0.585,18.2,,56,94,80,96,66,80,61.0,0.0,182.0,48.0,0.0,162.0,48.0,69.0,184.0,141.0,0.0,80.5,1.2,0,0.0,100.7,1,0.16699999999999998,6,0.317,0.366,0.107,0.118,0.224,0.1
24064,2025,Ezequiel Tovar,COL,23,1,4,4,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0.5,2,0,1,0,12,4,8,1,0,0,0.0,0.25,0.0,0.5,0.75,1.25,0.25,0.667,0.02,0.33299999999999996,0.667,0.0,0.0,0.0,0.5,0.0,0.538,0.7,1,0.7,,0.1,0.0,0.4,0.0,$0.4,2.5,248,0.11,-0.04,0.14,0.81,0.09,0.88,,0,0.06,0.06,0.583,95.7,0.25,89.7,,,,,0.16699999999999998,86.0,,,,,,,-0.6,0.5,,,0.9,,,-8.58,15.88,,,44.68,,,0.5,0.75,0.583,1.0,0.667,0.857,0.33299999999999996,0.5,0.083,-0.4,0.583,,,,,,0.25,,,,0.16699999999999998,,,,95.7,,,,,,89.6,,,,85.8,,,-4.4,,,,,,3.5,,,,-9.0,,,11.0,,,,,,4.6,,,,-1.2,,,-0.6,,,,,,0.5,,,,0.9,,,-9.11,,,,,,15.88,,,,44.68,,,0.33299999999999996,0.833,0.583,1.0,0.8,0.857,0.5,16.6,0.0,-0.4,,23 - 23,0.3,0.0,,1.0,0.0,0.0,0.33299999999999996,0.0,0.667,0.25,0.16699999999999998,,,0.5,,,,,0.083,0.25,,86.0,,,96.0,,,,,94.9,89.7,,-9.2,,,-3.9,,,,,-7.4,3.8,,-2.9,,,10.1,,,,,8.8,3.6,,0.9,,,-0.3,,,,,-0.3,0.5,,44.68,,,-5.27,,,,,-32.2,15.88,,0.4,0.7140000000000001,0.583,1.0,0.8,0.857,0.583,16.6,,225,0,100,160,198,159,244.0,1.71,145.0,0.0,,243.0,0.0,0.0,184.0,0.0,193.0,94.2,-17.9,0,0.0,108.7,2,0.667,3,0.083,0.16699999999999998,0.249,0.321,0.247,0.0
14854,2025,Mike Yastrzemski,SFG,34,1,4,4,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.5,2,0,0,0,15,3,12,0,0,0,0.0,0.5,0.0,0.5,0.5,1.0,0.0,1.0,0.02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.443,0.4,1,0.4,-0.6,0.1,0.0,-0.1,0.0,($0.1),0.1,197,0.01,-0.06,0.07,0.27,0.03,0.97,,0,0.04,-0.02,0.5329999999999999,97.8,0.467,83.9,,,,,,,,,,,,,0.7,-0.3,,,,,,8.79,-4.02,,,,,,0.556,0.0,0.33299999999999996,0.6,,0.6,0.4,0.75,0.133,0.0,0.5329999999999999,,,0.067,,,0.4,,,,,,,,97.7,,,84.8,,,83.7,,,,,,,-6.5,,,-2.0,,,-1.5,,,,,,,9.4,,,2.4,,,1.5,,,,,,,0.7,,,0.0,,,-0.3,,,,,,,8.79,,,4.56,,,-5.45,,,,,,,0.6,0.2,0.33299999999999996,0.33299999999999996,1.0,0.6,0.667,14.9,-0.6,0.0,,34 - 34,0.4,0.0,,0.0,0.5,0.5,0.0,0.5,0.5,0.5,,,,0.5329999999999999,,0.067,,,,0.4,,,,,97.5,,84.6,,,,83.5,,,,,-5.9,,-1.4,,,,-1.6,,,,,8.1,,1.3,,,,0.1,,,,,0.7,,0.0,,,,-0.3,,,,,8.79,,4.56,,,,-5.45,,0.6,0.2,0.33299999999999996,0.33299999999999996,1.0,0.6,0.667,14.9,,225,0,199,160,132,0,366.0,0.0,218.0,0.0,,0.0,144.0,207.0,0.0,106.0,145.0,91.1,3.6,0,0.0,105.3,1,0.5,2,0.467,0.6,0.186,0.211,0.174,0.0
29622,2025,Sal Frelick,MIL,25,1,4,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,2,1,0,0,22,8,14,1,0,0,0.0,0.25,0.0,0.5,0.5,1.0,0.0,0.667,0.02,0.0,0.667,0.33299999999999996,0.0,0.0,0.5,0.0,0.443,0.4,1,0.4,-0.4,0.1,0.0,0.1,0.0,$0.1,0.1,195,-0.03,-0.09,0.06,-0.18,-0.02,1.33,,0,0.03,-0.05,0.591,91.2,0.22699999999999998,87.2,,,,,0.182,86.0,,,,,,,0.0,0.5,,,-0.2,,,0.37,9.91,,,-5.12,,,0.364,0.545,0.455,1.0,0.667,0.8,0.5,0.5,0.091,0.0,0.136,,,,,0.455,0.22699999999999998,,,,0.182,,,,93.7,,,,,90.3,87.3,,,,86.1,,,3.2,,,,,9.2,-2.0,,,,-8.1,,,10.8,,,,,-1.5,-0.9,,,,5.0,,,-0.1,,,,,0.1,0.5,,,,-0.2,,,-2.37,,,,,1.19,9.91,,,,-5.12,,,0.3,0.583,0.455,1.0,0.7140000000000001,0.8,0.545,19.5,-0.4,0.0,,25 - 25,0.4,0.0,,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.667,0.33299999999999996,0.0,0.25,0.182,,,0.136,,,,,0.455,0.22699999999999998,,85.8,,,93.4,,,,,90.0,86.9,,-8.4,,,2.5,,,,,7.8,-3.5,,3.5,,,9.6,,,,,-2.7,-2.7,,-0.2,,,-0.1,,,,,0.1,0.5,,-5.12,,,-2.37,,,,,1.19,9.91,,0.364,0.545,0.455,1.0,0.667,0.8,0.5,19.5,,225,0,100,160,132,0,244.0,0.0,145.0,96.0,0.0,81.0,96.0,138.0,369.0,70.0,0.0,83.7,-6.3,0,0.0,97.1,1,0.33299999999999996,3,0.182,0.273,0.307,0.33,0.28,0.0
15998,2025,Cody Bellinger,NYY,29,1,2,4,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0.5,1,1,0,0,25,11,14,0,0,0,0.25,0.25,1.0,0.5,0.5,1.0,0.0,0.5,0.01,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.394,0.3,1,0.3,0.0,0.1,0.0,0.3,0.0,$0.3,0.1,158,0.07,-0.01,0.08,0.59,0.06,0.89,,0,0.07,0.0,0.68,93.9,0.04,80.0,0.08,90.5,0.04,79.0,0.16,89.3,,,,,,,-0.1,0.0,0.0,0.0,0.5,,,-0.46,4.56,-1.78,0.0,13.58,,,0.154,0.833,0.48,0.5,0.9,0.833,0.48,0.75,0.08,0.0,0.52,,0.08,,,0.16,0.04,0.04,,,0.16,,,,93.2,,90.3,,,95.7,79.9,79.3,,,89.2,,,-1.1,,7.0,,,10.8,-8.4,5.2,,,-10.1,,,9.4,,4.4,,,7.3,-2.1,-3.6,,,0.9,,,-0.1,,0.0,,,0.0,0.0,0.0,,,0.5,,,-0.77,,-1.78,,,0.53,4.56,0.0,,,13.58,,,0.091,0.7859999999999999,0.48,0.0,0.909,0.833,0.56,18.0,0.0,0.0,,29 - 29,0.2,0.0,,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.16,,0.04,0.52,0.04,,,,0.2,0.04,,88.8,,79.0,92.9,90.6,,,,94.2,79.6,,-10.0,,5.5,-1.1,1.7,,,,9.6,-10.8,,-0.5,,-5.2,8.5,4.9,,,,5.0,-3.6,,0.5,,0.0,-0.1,-0.1,,,,0.0,0.0,,13.58,,0.0,-0.77,-5.44,,,,0.8,4.56,,0.231,0.75,0.48,0.33299999999999996,1.0,0.833,0.48,18.0,,217,267,107,164,126,0,189.0,0.0,116.0,124.0,0.0,230.0,0.0,0.0,0.0,109.0,127.0,100.5,26.6,0,0.0,105.0,2,1.0,2,0.08,0.16,0.279,0.308,0.311,0.0
19611,2025,Vladimir Guerrero Jr.,TOR,26,2,6,9,2,1,1,0,0,1,1,2,0,3,0,1,0,0,0,0,0.333,1,2,1,0,40,19,21,0,0,0,0.222,0.33299999999999996,0.67,0.444,0.5,0.944,0.167,0.5,0.005,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.392,0.6,2,0.6,-0.5,0.3,-0.2,0.3,0.0,$0.2,1.1,159,0.06,-0.04,0.11,0.03,0.0,0.58,,0,0.07,0.04,0.45,94.1,0.2,84.1,0.15,87.5,0.1,79.8,0.1,86.0,,,,,,,1.4,-0.3,-0.3,0.0,0.1,,,7.61,-3.54,-5.57,0.57,1.45,,,0.231,0.5710000000000001,0.35,0.5,0.875,0.7140000000000001,0.35,0.33299999999999996,0.1,0.0,0.25,,0.15,,,0.225,0.2,0.1,,,0.075,,,,94.0,,87.5,,,93.5,84.1,79.6,,,85.2,,,2.4,,0.1,,,-8.9,4.0,6.3,,,-3.1,,,9.2,,5.9,,,3.0,1.8,-3.4,,,5.0,,,0.0,,-0.3,,,1.4,-0.3,0.0,,,0.1,,,-0.2,,-5.57,,,15.51,-3.54,0.57,,,1.73,,,0.20800000000000002,0.563,0.35,0.4,0.889,0.7140000000000001,0.4,18.0,-0.6,0.0,,26 - 26,0.6,0.0,,0.0,0.5,0.5,0.0,0.5,0.5,0.556,0.1,,0.075,0.25,0.075,,,,0.225,0.275,,85.6,,79.9,93.7,89.0,,,,93.2,83.3,,0.2,,6.8,2.8,1.5,,,,-8.1,4.0,,2.5,,-5.4,7.8,4.7,,,,1.6,0.7,,0.1,,0.0,0.2,-0.3,,,,1.4,-0.3,,2.37,,-0.67,2.49,-10.67,,,,15.51,-2.71,,0.22699999999999998,0.5,0.35,0.4,0.889,0.7140000000000001,0.45,18.0,,145,237,143,146,126,100,189.0,1.5,58.0,124.0,0.0,0.0,151.0,214.0,0.0,109.0,127.0,105.2,19.6,0,0.0,112.1,4,1.0,4,0.175,0.275,0.176,0.238,0.341,0.0
33644,2025,Kristian Campbell,BOS,23,2,7,8,3,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0.429,4,1,0,0,37,15,22,2,0,0,0.125,0.25,0.5,0.5,0.429,0.929,0.0,0.6,0.04,0.0,0.8,0.2,0.0,0.0,0.5,0.0,0.418,0.7,2,0.6,-0.5,0.2,0.0,0.4,0.0,$0.4,0.1,170,0.14,-0.1,0.24,0.6,0.06,1.26,,0,0.04,0.07,0.308,94.9,0.385,88.1,0.077,91.0,0.077,77.0,0.077,88.0,0.077,87.5,,,0.27,,0.7,0.3,0.0,-0.2,0.0,-0.2,,9.37,3.25,-1.31,-8.86,2.22,-10.11,,0.133,0.636,0.34600000000000003,0.5,0.5710000000000001,0.556,0.423,0.5,0.162,0.0,0.324,,0.081,0.054000000000000006,,0.081,0.324,0.054000000000000006,,,0.081,,,,94.0,,90.8,87.3,,95.6,87.1,77.4,,,87.4,,,-3.1,,-1.2,-5.5,,-9.2,0.9,4.9,,,3.6,,,8.1,,6.7,-0.8,,7.7,-1.1,-3.8,,,3.4,,,0.8,,-0.1,-0.2,,0.1,0.2,-0.2,,,0.1,,,6.72,,-2.32,-10.11,,2.71,1.91,-8.86,,,1.77,,,0.16699999999999998,0.632,0.405,0.33299999999999996,0.667,0.6,0.514,20.5,-0.4,0.0,,23 - 23,0.6,0.0,,0.6,0.2,0.2,0.4,0.2,0.4,0.375,0.081,,0.054000000000000006,0.27,0.081,0.054000000000000006,,,0.135,0.324,,87.6,,77.5,93.7,90.9,87.5,,,95.9,87.3,,3.4,,5.6,-1.7,-0.5,-5.1,,,-8.6,1.7,,1.7,,-5.3,7.3,5.3,-2.1,,,6.0,-2.6,,0.1,,-0.2,0.3,-0.1,-0.2,,,0.6,0.2,,1.77,,-8.86,2.58,-2.32,-10.11,,,12.59,1.91,,0.17600000000000002,0.6,0.405,0.33299999999999996,0.667,0.6,0.541,20.5,,186,133,107,164,108,0,227.0,0.0,186.0,50.0,0.0,138.0,60.0,86.0,270.0,43.0,102.0,81.8,1.6,0,0.0,102.2,2,0.4,5,0.18899999999999997,0.35100000000000003,0.191,0.217,0.248,0.0
26299,2025,Josh Jung,TEX,27,2,7,7,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.429,2,2,2,0,21,4,17,0,0,0,0.0,0.14300000000000002,0.0,0.429,0.429,0.857,0.0,0.5,0.01,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.0,0.0,0.0,0.0,0.38,0.4,1,0.4,-0.4,0.2,0.0,0.2,0.0,$0.1,0.1,149,0.04,-0.11,0.14,0.79,0.08,1.0,,0,0.06,-0.02,0.41200000000000003,96.1,0.294,85.2,0.294,91.8,,,,,,,,,0.19,,0.1,0.3,-0.2,,,,,1.71,6.04,-4.15,,,,,0.0,0.636,0.41200000000000003,,0.7140000000000001,0.7140000000000001,0.647,1.0,0.095,0.0,0.19,,0.23800000000000002,,,0.28600000000000003,0.28600000000000003,,,,,,,,96.7,,92.0,,,93.8,85.3,,,,,,,4.7,,0.7,,,-10.3,3.8,,,,,,,9.4,,4.5,,,2.6,-1.2,,,,,,,0.2,,-0.2,,,-0.3,0.8,,,,,,,5.22,,-4.15,,,-5.7,12.78,,,,,,,0.0,0.529,0.429,,0.778,0.778,0.81,17.8,-0.4,0.0,,27 - 27,0.4,0.0,,0.16699999999999998,0.667,0.16699999999999998,0.0,0.5,0.5,0.14300000000000002,,,,0.19,0.23800000000000002,,,,0.28600000000000003,0.28600000000000003,,,,,96.9,92.2,,,,93.9,85.5,,,,,4.1,0.3,,,,-9.5,4.9,,,,,8.2,3.1,,,,1.2,-2.8,,,,,0.2,-0.2,,,,-0.3,0.8,,,,,5.22,-4.15,,,,-5.7,12.78,,0.0,0.6,0.429,,0.778,0.778,0.7140000000000001,17.8,,186,0,61,141,108,0,189.0,2.0,77.0,83.0,0.0,38.0,201.0,71.0,0.0,109.0,127.0,90.9,5.2,0,0.0,100.7,2,0.33299999999999996,6,0.381,0.47600000000000003,0.355,0.469,0.356,0.0
